City,Deal Name,Discount,Applicable Cards
islamabad,Dhanak,15% off,"HBL Platinum CreditCard, + 7 More Cards, HBL World Elite DebitCard"
islamabad,Dhanak,15% off,HBL Konnect Debit Card
islamabad,Swarovski,15% off,"HBL Platinum CreditCard, HBL World DebitCard, HBL World Elite DebitCard"
islamabad,The Dental Consultants,50% off,"HBL Platinum CreditCard, + 7 More Cards, HBL World Elite DebitCard"
islamabad,The Dental Consultants,50% off,HBL Konnect Debit Card
islamabad,The Dental Consultants,25% off,"HBL Platinum CreditCard, + 5 More Cards, HBL World Elite DebitCard"
islamabad,The Dental Consultants,25% off,HBL Konnect Debit Card
islamabad,Timex,20% off,"HBL Platinum CreditCard, HBL World DebitCard, HBL World Elite DebitCard"
islamabad,Timex,15% off,HBL Gold CreditCard
islamabad,POLICE,20% off,"HBL Platinum CreditCard, HBL World DebitCard, HBL World Elite DebitCard"
islamabad,POLICE,15% off,"HBL Gold DebitCard, HBL Gold CreditCard, HBL Titanium DebitCard"
islamabad,Quiz,30% off,HBL World Elite DebitCard
islamabad,Boutique De Royal,10% off,"HBL Platinum CreditCard, HBL World DebitCard, HBL World Elite DebitCard"
islamabad,Jessie's,20% off,"HBL Platinum CreditCard, HBL World DebitCard, HBL World Elite DebitCard"
islamabad,Jessie's,15% off,"HBL Gold DebitCard, + 4 More Cards, HBL Gold CreditCard"
islamabad,Tiger Temple,10% off,"HBL Platinum CreditCard, + 7 More Cards, HBL World Elite DebitCard"
islamabad,Nazarr,15% off,"HBL Platinum CreditCard, HBL World DebitCard, HBL World Elite DebitCard"
islamabad,Nazarr,10% off,"HBL Gold DebitCard, + 4 More Cards, HBL Gold CreditCard"
islamabad,Danish Design Watches,20% off,"HBL Platinum CreditCard, HBL World DebitCard, HBL World Elite DebitCard"
islamabad,Danish Design Watches,15% off,"HBL Gold DebitCard, HBL Gold CreditCard, HBL Titanium DebitCard"
islamabad,Truffles,15% off,"HBL Platinum CreditCard, + 7 More Cards, HBL World Elite DebitCard"
islamabad,Meat N Cuts,10% off on Qurbani Packages,"HBL Platinum CreditCard, + 7 More Cards, HBL World Elite DebitCard"
islamabad,Meat N Cuts,10% off,"HBL Platinum CreditCard, + 7 More Cards, HBL World Elite DebitCard"
islamabad,Meat N Cuts,10% off,HBL Konnect Debit Card
islamabad,Maisha Spa & Health Club,20% off,HBL Platinum CreditCard
islamabad,Maisha Spa & Health Club,15% off,"HBL Gold DebitCard, HBL Gold CreditCard, HBL Titanium DebitCard"
islamabad,Maisha Spa & Health Club,10% off,"HBL DebitCard, HBL Green CreditCard, HBL Nisa DebitCard"
islamabad,Bhaati Gate,20% off,"HBL Platinum CreditCard, HBL World DebitCard"
islamabad,Cheese Cake Cafe,15% off,"HBL Platinum CreditCard, HBL World DebitCard, HBL World Elite DebitCard"
islamabad,Cheese Cake Cafe,10% off,"HBL Gold DebitCard, + 4 More Cards, HBL Gold CreditCard"
